"COMPANY","PRODUK_GROUP","brand","OPERATING","ORGANIZATION","Nasional","L1","L2_jabo","L2_subdist","L2_jabar","L2_jateng","L3","L4","MANAGER","gr_sty1","BRAND","CHANNEL","SUB_CHANNEL","CHANNEL_FORMAT","SALES_TYPE.y","jml","totalsum"
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Adi","Adi",NA,"Food","MODERN TRADE","MT NKA","CASH N CARRY","Modern",109,119.5835
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Adi","Adi",NA,"Food","MODERN TRADE","MT NKA","NKA SUPERMARKET","Modern",1539,956.1248
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Triadi","Triadi",NA,"Food","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL HYPERMARKET","Modern",89,29.5418
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Triadi","Triadi",NA,"Food","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Modern",85,63.0835
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Triadi","Triadi",NA,"Food","MODERN TRADE","MT NKA","NKA MINIMARKET","Modern",278,-29.1667
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Triadi","Triadi",NA,"Food","MODERN TRADE","MT NKA","NKA SUPERMARKET","Modern",3213,4163.1234
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Online","Online Shop",NA,"Food","MODERN TRADE","E-COMMERCE","E-COMMERCE ONLINESHOP","Modern",426,662.0414
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Food","FOOD SERVICE","FOOD SERVICE","BAKERY N CAKE","Traditional",5,36
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Food","FOOD SERVICE","FOOD SERVICE","CAFE","Traditional",1,1
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Food","FOOD SERVICE","FOOD SERVICE","FOODSTALL","Traditional",17,234
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Food","FOOD SERVICE","FOOD SERVICE","RESTAURANT","Traditional",1,0.4167
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Food","FROZEN N TBK","FROZEN FOOD","FROZEN","Traditional",23,26.6667
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Food","FROZEN N TBK","TOKO BAHAN KUE","TOKO BAHAN KUE","Traditional",240,495
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Food","GENERAL TRADE","INSTITUSI","INSTITUSI","Traditional",2,1
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Food","GENERAL TRADE","RETAIL","RETAIL FOOD","Traditional",62,81.4167
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Food","GENERAL TRADE","RETAIL","RETAIL REGULAR","Traditional",467,732.9583
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Food","GENERAL TRADE","WHOLESALER","WHOLESALER FOOD","Traditional",66,536.2917
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Food","GENERAL TRADE","WHOLESALER","WHOLESALER REGULAR","Traditional",1141,10993.5
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Food","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL MINIMARKET","Traditional",126,498.125
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Food","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Traditional",181,160.0834
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Food","MODERN TRADE","MT NKA","NKA SUPERMARKET","Traditional",2,3
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Food","FOOD SERVICE","FOOD SERVICE","BAKERY N CAKE","Traditional",26,28.6667
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Food","FOOD SERVICE","FOOD SUPPLIER","FOOD SUPPLIER","Traditional",121,575
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Food","FROZEN N TBK","FROZEN FOOD","FROZEN","Traditional",67,131.0833
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Food","FROZEN N TBK","TOKO BAHAN KUE","TOKO BAHAN KUE","Traditional",57,280.9583
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Food","GENERAL TRADE","RETAIL","RETAIL FOOD","Traditional",7,12
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Food","GENERAL TRADE","RETAIL","RETAIL REGULAR","Traditional",372,446.5416
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Food","GENERAL TRADE","WHOLESALER","WHOLESALER REGULAR","Traditional",604,3077.4167
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Food","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL MINIMARKET","Traditional",49,15.7915
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Food","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Traditional",181,98.4582
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Food","MODERN TRADE","MT NKA","CASH N CARRY","Traditional",8,5
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Food","MODERN TRADE","MT NKA","NKA SUPERMARKET","Traditional",7,-2.625
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Food","FOOD SERVICE","FOOD SERVICE","BAKERY N CAKE","Traditional",1,1
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Food","FOOD SERVICE","FOOD SUPPLIER","FOOD SUPPLIER","Traditional",7,7
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Food","FROZEN N TBK","FROZEN FOOD","FROZEN","Traditional",57,107
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Food","FROZEN N TBK","TOKO BAHAN KUE","TOKO BAHAN KUE","Traditional",46,141
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Food","GENERAL TRADE","INSTITUSI","INSTITUSI","Traditional",1,3
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Food","GENERAL TRADE","RETAIL","RETAIL FOOD","Traditional",59,61
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Food","GENERAL TRADE","RETAIL","RETAIL REGULAR","Traditional",278,1026.8332
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Food","GENERAL TRADE","WHOLESALER","WHOLESALER FOOD","Traditional",140,4182.9583
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Food","GENERAL TRADE","WHOLESALER","WHOLESALER REGULAR","Traditional",564,4590.0416
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Food","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL HYPERMARKET","Traditional",2,-0.25
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Food","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL MINIMARKET","Traditional",170,311.5
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Food","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Traditional",156,293.1249
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Food","MODERN TRADE","MT NKA","CASH N CARRY","Traditional",47,75.4584
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Food","MODERN TRADE","MT NKA","NKA SUPERMARKET","Traditional",28,15.9999
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Horeca","Horeca",NA,"Food","FOOD SERVICE","FOOD SERVICE","BAKERY N CAKE","Horeca",41,325
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Horeca","Horeca",NA,"Food","FOOD SERVICE","FOOD SERVICE","CAFE","Horeca",124,381.2501
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Horeca","Horeca",NA,"Food","FOOD SERVICE","FOOD SERVICE","CATERING","Horeca",49,87
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Horeca","Horeca",NA,"Food","FOOD SERVICE","FOOD SERVICE","HOTEL","Horeca",72,102.6666
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Horeca","Horeca",NA,"Food","FOOD SERVICE","FOOD SERVICE","RESTAURANT","Horeca",757,3674.8754
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Horeca","Horeca",NA,"Food","FOOD SERVICE","FOOD SUPPLIER","FOOD SUPPLIER","Horeca",319,2191.9583
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Horeca","Horeca",NA,"Food","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Horeca",143,319.3331
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim1",NA,"Indotim",NA,"Food","SUBDIST","INDOBAR","KENDARI","Indonesia Timur I",113,904.2498
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim1",NA,"Indotim",NA,"Food","SUBDIST","INDOTIM","AMBON","Indonesia Timur I",63,660
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim1",NA,"Indotim",NA,"Food","SUBDIST","INDOTIM","BULUKUMBA","Indonesia Timur I",1,100
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim1",NA,"Indotim",NA,"Food","SUBDIST","INDOTIM","MAKASAR","Indonesia Timur I",153,5406.4167
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim1",NA,"Indotim",NA,"Food","SUBDIST","INDOTIM","MAMUJU","Indonesia Timur I",1,5
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim1",NA,"Indotim",NA,"Food","SUBDIST","INDOTIM","MANDO","Indonesia Timur I",183,4225.5829
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim1",NA,"Indotim",NA,"Food","SUBDIST","INDOTIM","PALU","Indonesia Timur I",120,1084.7081
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim1",NA,"Indotim",NA,"Food","SUBDIST","INDOTIM","PARE-PARE","Indonesia Timur I",1,5
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim1",NA,"Indotim",NA,"Food","SUBDIST","INDOTIM","SENGKANG","Indonesia Timur I",1,50
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim1",NA,"Indotim",NA,"Food","SUBDIST","INDOTIM","TERNATE","Indonesia Timur I",34,1309
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim1",NA,"Psi",NA,"Food","SUBDIST","INDOTIM","GORONTALO","Indonesia Timur I",6,24
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Indotim",NA,"Food","SUBDIST","INDOTIM","ENDE","Indonesia Timur II",80,450.2917
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Indotim",NA,"Food","SUBDIST","INDOTIM","KUPANG","Indonesia Timur II",44,555.75
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Indotim",NA,"Food","SUBDIST","PSI","LOMBOK","Indonesia Timur II",141,1896
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Indotim 2",NA,"Food","SUBDIST","PSI","PSI","Indonesia Timur II",29,114
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Food","SUBDIST","PSI","BABAT","Indonesia Timur II",57,128
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Food","SUBDIST","PSI","BALI","Indonesia Timur II",300,9678.3335
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Food","SUBDIST","PSI","BANYUWANGI","Indonesia Timur II",44,442
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Food","SUBDIST","PSI","JEMBER","Indonesia Timur II",100,686
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Food","SUBDIST","PSI","JOMBANG","Indonesia Timur II",56,122
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Food","SUBDIST","PSI","KEDIRI","Indonesia Timur II",93,308
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Food","SUBDIST","PSI","MADIUN","Indonesia Timur II",100,431
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Food","SUBDIST","PSI","MADURA","Indonesia Timur II",31,124
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Food","SUBDIST","PSI","MALANG","Indonesia Timur II",189,4188.8334
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Food","SUBDIST","PSI","SURABAYA","Indonesia Timur II",301,19043.75
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Indotim",NA,"Food","SUBDIST","INDOTIM","BERAU","Indonesia Timur III",34,169
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Indotim",NA,"Food","SUBDIST","INDOTIM","PANGKALANBUN","Indonesia Timur III",43,20.0001
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Indotim",NA,"Food","SUBDIST","INDOTIM","PONTIANAK","Indonesia Timur III",104,652
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Indotim",NA,"Food","SUBDIST","INDOTIM","T SELORHILIR","Indonesia Timur III",16,54
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Indotim",NA,"Food","SUBDIST","INDOTIM","TARAKAN","Indonesia Timur III",55,468.1667
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Food","SUBDIST","INDOTIM","BINTUNI","Indonesia Timur III",4,8
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Food","SUBDIST","INDOTIM","JAYAPURA","Indonesia Timur III",25,363
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Food","SUBDIST","INDOTIM","KAIMANAN","Indonesia Timur III",2,10
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Food","SUBDIST","INDOTIM","MANOKWARI","Indonesia Timur III",1,2
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Food","SUBDIST","INDOTIM","MERAUKE","Indonesia Timur III",2,10
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Food","SUBDIST","INDOTIM","SENTANI","Indonesia Timur III",5,95
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Irian Jaya",NA,"Food","SUBDIST","INDOTIM","SERUI","Indonesia Timur III",3,9
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Psi",NA,"Food","SUBDIST","PSI","BALIKPAPAN","Indonesia Timur III",113,2697.9583
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Psi",NA,"Food","SUBDIST","PSI","BANJARMASIN","Indonesia Timur III",135,2516
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Psi",NA,"Food","SUBDIST","PSI","SAMARINDA","Indonesia Timur III",125,2769
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim3",NA,"Psi",NA,"Food","SUBDIST","PSI","SAMPIT","Indonesia Timur III",49,146.3333
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Food","SUBDIST","INDOBAR","BANGKA","Indonesia Barat",43,349.6249
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Food","SUBDIST","INDOBAR","BATAM","Indonesia Barat",85,530
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Food","SUBDIST","INDOBAR","BATURAJA","Indonesia Barat",6,8
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Food","SUBDIST","INDOBAR","BELITUNG","Indonesia Barat",47,151.0832
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Food","SUBDIST","INDOBAR","BENGKULU","Indonesia Barat",29,25.2917
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Food","SUBDIST","INDOBAR","BUKIT TINGGI","Indonesia Barat",19,46
"MSP Nasional","08 - DM IMPORT","Delmonte","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,NA,"Indobar","Indobar",NA,"Food","SUBDIST","INDOBAR","JAMBI","Indonesia Barat",67,444
